,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
1483,"PVO Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-33.23762376237624,-439.0,128.0
483,"Force Entry, TSI Entry","Force Exit, TSI Exit, Keltner Exit",-33.415841584158414,-439.0,354.0
970,"MFI Entry, MACD Entry",PVO Exit,-33.42574257425743,-696.0,418.0
1104,"MFI Entry, RSI Entry","MFI Exit, MACD Exit, Keltner Exit",-33.633663366336634,-927.0,42.0
2192,"TSI Entry, Keltner Entry",PVO Exit,-33.633663366336634,-439.0,471.0
1934,RSI Entry,"Force Exit, MACD Exit, Keltner Exit",-33.81188118811881,-905.0,847.0
490,"Force Entry, TSI Entry","MFI Exit, Keltner Exit",-33.84158415841584,-439.0,347.0
1503,"PVO Entry, Keltner Entry","TSI Exit, Bollinger Exit",-33.91089108910891,-439.0,1.0
1113,"MFI Entry, RSI Entry","PVO Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1114,"MFI Entry, RSI Entry","PVO Exit, MACD Exit",-33.91089108910891,-927.0,0.0
1118,"MFI Entry, RSI Entry","PVO Exit, RSI Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1115,"MFI Entry, RSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1090,"MFI Entry, RSI Entry","Force Exit, RSI Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1116,"MFI Entry, RSI Entry","PVO Exit, MACD Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1122,"MFI Entry, RSI Entry","PVO Exit, TSI Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1119,"MFI Entry, RSI Entry","PVO Exit, RSI Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1103,"MFI Entry, RSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1107,"MFI Entry, RSI Entry","MFI Exit, RSI Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1109,"MFI Entry, RSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1121,"MFI Entry, RSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-33.91089108910891,-927.0,0.0
1120,"MFI Entry, RSI Entry","PVO Exit, TSI Exit",-33.91089108910891,-927.0,0.0
1110,"MFI Entry, RSI Entry","MFI Exit, TSI Exit, Keltner Exit",-33.91089108910891,-927.0,0.0
1469,"PVO Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-33.92079207920792,-439.0,0.0
2165,"TSI Entry, Keltner Entry","Force Exit, Bollinger Exit",-33.960396039603964,-439.0,176.0
218,"Force Entry, MACD Entry",PVO Exit,-33.99009900990099,-342.0,53.0
144,"Force Entry, Keltner Entry","Force Exit, Bollinger Exit",-34.24752475247525,-439.0,620.0
214,"Force Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-34.386138613861384,-401.0,246.0
478,"Force Entry, TSI Entry","Force Exit, RSI Exit",-34.46534653465346,-439.0,324.0
1479,"PVO Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-34.495049504950494,-439.0,60.0
291,"Force Entry, MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-34.57425742574257,-319.0,54.0
2193,"TSI Entry, Keltner Entry","PVO Exit, Bollinger Exit",-34.613861386138616,-439.0,471.0
1486,"PVO Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-34.65346534653465,-439.0,0.0
1466,"PVO Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-34.663366336633665,-439.0,43.0
308,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-34.89108910891089,-319.0,114.0
157,"Force Entry, Keltner Entry","MACD Exit, Bollinger Exit",-34.960396039603964,-366.0,493.0
161,"Force Entry, Keltner Entry","MFI Exit, Keltner Exit",-35.0,-439.0,592.0
1495,"PVO Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-35.08910891089109,-439.0,0.0
1496,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit",-35.08910891089109,-439.0,0.0
1492,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-35.08910891089109,-439.0,0.0
1491,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-35.08910891089109,-439.0,0.0
1489,"PVO Entry, Keltner Entry","PVO Exit, Keltner Exit",-35.08910891089109,-439.0,0.0
1497,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-35.08910891089109,-439.0,0.0
1498,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-35.08910891089109,-439.0,0.0
1485,"PVO Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-35.08910891089109,-439.0,0.0
1551,"PVO Entry, MACD Entry","TSI Exit, Keltner Exit",-35.13861386138614,-401.0,296.0
772,"MACD Entry, Keltner Entry","MFI Exit, Keltner Exit",-35.415841584158414,-427.0,632.0
2188,"TSI Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-35.75247524752475,-439.0,272.0
473,"Force Entry, TSI Entry","Force Exit, Bollinger Exit",-35.76237623762376,-439.0,559.0
311,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-35.772277227722775,-319.0,52.0
1524,"PVO Entry, MACD Entry","MFI Exit, Keltner Exit",-35.79207920792079,-401.0,216.0
309,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit",-35.89108910891089,-319.0,60.0
1540,"PVO Entry, MACD Entry","PVO Exit, RSI Exit",-35.9009900990099,-401.0,324.0
1979,"RSI Entry, Bollinger Entry","Force Exit, MACD Exit",-35.99009900990099,-705.0,157.0
2172,"TSI Entry, Keltner Entry","Force Exit, RSI Exit, Keltner Exit",-36.148514851485146,-439.0,272.0
149,"Force Entry, Keltner Entry","Force Exit, RSI Exit",-36.148514851485146,-439.0,563.0
2185,"TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-36.16831683168317,-439.0,219.0
976,"MFI Entry, MACD Entry","PVO Exit, RSI Exit",-36.198019801980195,-696.0,418.0
2199,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-36.277227722772274,-439.0,471.0
2198,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit",-36.277227722772274,-439.0,471.0
328,"Force Entry, MACD Entry, Keltner Entry","TSI Exit, Bollinger Exit",-36.336633663366335,-319.0,90.0
1935,RSI Entry,"Force Exit, RSI Exit",-36.336633663366335,-905.0,770.0
313,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, Bollinger Exit",-36.396039603960396,-319.0,53.0
1490,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit",-36.633663366336634,-439.0,0.0
1507,"PVO Entry, MACD Entry","Force Exit, Bollinger Exit",-36.7029702970297,-401.0,237.0
154,"Force Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-36.75247524752475,-439.0,549.0
493,"Force Entry, TSI Entry","MFI Exit, MACD Exit, Keltner Exit",-36.81188118811881,-439.0,347.0
198,"Force Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-36.881188118811885,-401.0,96.0
319,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-36.92079207920792,-319.0,31.0
318,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit",-36.92079207920792,-319.0,31.0
658,Keltner Entry,"TSI Exit, Keltner Exit",-36.94059405940594,-722.0,1192.0
312,"Force Entry, MACD Entry, Keltner Entry",PVO Exit,-37.05940594059406,-319.0,31.0
314,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, Keltner Exit",-37.227722772277225,-319.0,0.0
294,"Force Entry, MACD Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-37.227722772277225,-319.0,0.0
322,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-37.227722772277225,-319.0,0.0
321,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit",-37.227722772277225,-319.0,0.0
320,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-37.227722772277225,-319.0,0.0
310,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-37.227722772277225,-319.0,0.0
317,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-37.227722772277225,-319.0,0.0
316,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-37.227722772277225,-319.0,0.0
323,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-37.227722772277225,-319.0,0.0
304,"Force Entry, MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-37.23762376237624,-319.0,0.0
1527,"PVO Entry, MACD Entry","MFI Exit, MACD Exit, Keltner Exit",-37.37623762376238,-401.0,216.0
1417,"PVO Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-37.46534653465346,-440.0,746.0
215,"Force Entry, MACD Entry","MFI Exit, TSI Exit",-37.73267326732673,-401.0,58.0
2195,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit",-37.81188118811881,-439.0,347.0
197,"Force Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-37.851485148514854,-401.0,104.0
1512,"PVO Entry, MACD Entry","Force Exit, RSI Exit",-37.99009900990099,-401.0,350.0
224,"Force Entry, MACD Entry","PVO Exit, RSI Exit",-38.0,-401.0,31.0
225,"Force Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-38.02970297029703,-401.0,31.0
2168,"TSI Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-38.05940594059406,-439.0,134.0
1510,"PVO Entry, MACD Entry","Force Exit, MACD Exit, Bollinger Exit",-38.118811881188115,-401.0,237.0
217,"Force Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-38.2970297029703,-401.0,52.0
315,"Force Entry, MACD Entry, Keltner Entry","PVO Exit, MACD Exit",-38.613861386138616,-319.0,0.0
234,"Force Entry, MACD Entry","TSI Exit, Bollinger Exit",-38.851485148514854,-401.0,90.0
72,Force Entry,"MFI Exit, RSI Exit, Bollinger Exit",-39.13861386138614,-631.0,761.0
2171,"TSI Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-39.32673267326733,-439.0,93.0
2075,TSI Entry,"Force Exit, MACD Exit, Keltner Exit",-39.34653465346535,-558.0,726.0
1982,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit",-39.57425742574257,-786.0,793.0
1548,"PVO Entry, MACD Entry","RSI Exit, Keltner Exit",-39.722772277227726,-401.0,160.0
200,"Force Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-39.742574257425744,-401.0,0.0
223,"Force Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-39.75247524752475,-401.0,0.0
222,"Force Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-39.75247524752475,-401.0,0.0
220,"Force Entry, MACD Entry","PVO Exit, Keltner Exit",-39.75247524752475,-401.0,0.0
216,"Force Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-39.75247524752475,-401.0,0.0
229,"Force Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-39.75247524752475,-401.0,0.0
228,"Force Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-39.75247524752475,-401.0,0.0
227,"Force Entry, MACD Entry","PVO Exit, TSI Exit",-39.75247524752475,-401.0,0.0
226,"Force Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-39.75247524752475,-401.0,0.0
977,"MFI Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-39.801980198019805,-696.0,418.0
210,"Force Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-39.801980198019805,-401.0,0.0
1410,PVO Entry,"TSI Exit, Keltner Exit",-40.02970297029703,-485.0,1225.0
1430,"PVO Entry, Bollinger Entry","MFI Exit, Keltner Exit",-40.10891089108911,-440.0,746.0
1541,"PVO Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-40.336633663366335,-401.0,264.0
221,"Force Entry, MACD Entry","PVO Exit, MACD Exit",-40.57425742574257,-401.0,0.0
2208,"TSI Entry, Keltner Entry","TSI Exit, Bollinger Exit",-40.68316831683168,-439.0,176.0
2174,"TSI Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-40.693069306930695,-439.0,176.0
1514,"PVO Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-40.73267326732673,-401.0,160.0
12,Bollinger Entry,"Force Exit, TSI Exit, Keltner Exit",-40.82178217821782,-899.0,1189.0
984,"MFI Entry, MACD Entry","RSI Exit, Keltner Exit",-40.960396039603964,-696.0,302.0
950,"MFI Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-40.960396039603964,-696.0,302.0
2005,"RSI Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-41.07920792079208,-786.0,1083.0
54,Force Entry,"Force Exit, MACD Exit, Keltner Exit",-41.0990099009901,-631.0,538.0
1526,"PVO Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-41.12871287128713,-401.0,153.0
1441,"PVO Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-41.34653465346535,-440.0,1083.0
1531,"PVO Entry, MACD Entry","MFI Exit, TSI Exit",-41.40594059405941,-401.0,146.0
2004,"RSI Entry, Bollinger Entry",PVO Exit,-41.53465346534654,-786.0,348.0
1517,"PVO Entry, MACD Entry","Force Exit, TSI Exit, Keltner Exit",-41.67326732673267,-401.0,296.0
1440,"PVO Entry, Bollinger Entry",PVO Exit,-41.78217821782178,-371.0,449.0
973,"MFI Entry, MACD Entry","PVO Exit, MACD Exit",-41.79207920792079,-696.0,290.0
164,"Force Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-41.82178217821782,-439.0,592.0
1530,"PVO Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-41.83168316831683,-401.0,160.0
819,MFI Entry,"MFI Exit, Keltner Exit",-42.277227722772274,-1056.0,731.0
2190,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-42.43564356435643,-439.0,0.0
2203,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-42.43564356435643,-439.0,0.0
2202,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-42.43564356435643,-439.0,0.0
2201,"TSI Entry, Keltner Entry","PVO Exit, TSI Exit",-42.43564356435643,-439.0,0.0
2200,"TSI Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-42.43564356435643,-439.0,0.0
2196,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-42.43564356435643,-439.0,0.0
2194,"TSI Entry, Keltner Entry","PVO Exit, Keltner Exit",-42.43564356435643,-439.0,0.0
2197,"TSI Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-42.43564356435643,-439.0,0.0
2184,"TSI Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-42.43564356435643,-439.0,0.0
2189,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit",-42.53465346534654,-439.0,0.0
2191,"TSI Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-42.772277227722775,-439.0,0.0
1957,RSI Entry,PVO Exit,-42.851485148514854,-863.0,344.0
514,"Force Entry, TSI Entry","RSI Exit, Keltner Exit",-42.87128712871287,-439.0,225.0
966,"MFI Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-43.0990099009901,-696.0,302.0
768,"MACD Entry, Keltner Entry","MACD Exit, Bollinger Exit",-43.31683168316832,-427.0,283.0
949,"MFI Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-43.366336633663366,-696.0,283.0
1433,"PVO Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-43.366336633663366,-440.0,746.0
1426,"PVO Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-43.82178217821782,-440.0,482.0
1533,"PVO Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-43.93069306930693,-401.0,0.0
986,"MFI Entry, MACD Entry","TSI Exit, Bollinger Exit",-44.00990099009901,-696.0,373.0
952,"MFI Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-44.00990099009901,-696.0,373.0
1550,"PVO Entry, MACD Entry","TSI Exit, Bollinger Exit",-44.12871287128713,-401.0,1.0
1516,"PVO Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-44.13861386138614,-401.0,0.0
19,Bollinger Entry,"MFI Exit, Keltner Exit",-44.16831683168317,-899.0,788.0
967,"MFI Entry, MACD Entry","MFI Exit, TSI Exit",-44.257425742574256,-696.0,31.0
962,"MFI Entry, MACD Entry","MFI Exit, MACD Exit, Bollinger Exit",-44.28712871287129,-696.0,161.0
476,"Force Entry, TSI Entry","Force Exit, MACD Exit, Bollinger Exit",-44.28712871287129,-439.0,219.0
1532,"PVO Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-44.366336633663366,-401.0,0.0
1543,"PVO Entry, MACD Entry","PVO Exit, TSI Exit",-44.366336633663366,-401.0,0.0
1545,"PVO Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-44.366336633663366,-401.0,0.0
1536,"PVO Entry, MACD Entry","PVO Exit, Keltner Exit",-44.366336633663366,-401.0,0.0
1544,"PVO Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-44.366336633663366,-401.0,0.0
1538,"PVO Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-44.366336633663366,-401.0,0.0
1539,"PVO Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-44.366336633663366,-401.0,0.0
1542,"PVO Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-44.366336633663366,-401.0,0.0
1958,RSI Entry,"PVO Exit, Bollinger Exit",-44.51485148514851,-905.0,1183.0
1423,"PVO Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-44.53465346534654,-440.0,1225.0
1987,"RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Keltner Exit",-44.693069306930695,-786.0,497.0
1940,RSI Entry,"Force Exit, TSI Exit, Keltner Exit",-44.7029702970297,-905.0,490.0
671,MACD Entry,"Force Exit, TSI Exit, Keltner Exit",-44.742574257425744,-703.0,971.0
500,"Force Entry, TSI Entry",PVO Exit,-44.772277227722775,-439.0,81.0
775,"MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Keltner Exit",-44.79207920792079,-427.0,632.0
760,"MACD Entry, Keltner Entry","Force Exit, RSI Exit",-44.851485148514854,-427.0,317.0
1947,RSI Entry,"MFI Exit, Keltner Exit",-44.92079207920792,-905.0,847.0
678,MACD Entry,"MFI Exit, Keltner Exit",-44.960396039603964,-703.0,703.0
1513,"PVO Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-45.00990099009901,-401.0,0.0
1977,"RSI Entry, Bollinger Entry","Force Exit, Bollinger Exit",-45.10891089108911,-786.0,353.0
1981,"RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Keltner Exit",-45.28712871287129,-705.0,178.0
969,"MFI Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-45.396039603960396,-696.0,31.0
1930,RSI Entry,"Force Exit, Bollinger Exit",-45.43564356435643,-905.0,349.0
807,MFI Entry,"Force Exit, RSI Exit",-45.54455445544554,-1056.0,824.0
1537,"PVO Entry, MACD Entry","PVO Exit, MACD Exit",-45.59405940594059,-401.0,0.0
783,"MACD Entry, Keltner Entry","PVO Exit, Bollinger Exit",-45.71287128712871,-427.0,767.0
618,Keltner Entry,"Force Exit, MACD Exit, Keltner Exit",-45.801980198019805,-815.0,734.0
782,"MACD Entry, Keltner Entry",PVO Exit,-46.24752475247525,-427.0,894.0
1950,RSI Entry,"MFI Exit, MACD Exit, Keltner Exit",-46.366336633663366,-905.0,847.0
480,"Force Entry, TSI Entry","Force Exit, RSI Exit, Keltner Exit",-46.43564356435643,-439.0,79.0
1990,"RSI Entry, Bollinger Entry","MACD Exit, Bollinger Exit",-46.45544554455446,-786.0,180.0
1393,PVO Entry,PVO Exit,-46.504950495049506,-501.0,1004.0
946,"MFI Entry, MACD Entry","Force Exit, MACD Exit, Bollinger Exit",-46.67326732673267,-696.0,19.0
765,"MACD Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-47.04950495049505,-427.0,821.0
2020,"RSI Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-47.306930693069305,-786.0,353.0
1986,"RSI Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-47.306930693069305,-786.0,353.0
497,"Force Entry, TSI Entry","MFI Exit, TSI Exit",-47.45544554455446,-439.0,244.0
479,"Force Entry, TSI Entry","Force Exit, RSI Exit, Bollinger Exit",-47.62376237623762,-439.0,228.0
1994,"RSI Entry, Bollinger Entry","MFI Exit, Keltner Exit",-47.693069306930695,-786.0,116.0
981,"MFI Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-47.7029702970297,-696.0,0.0
974,"MFI Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-47.7029702970297,-696.0,0.0
980,"MFI Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-47.7029702970297,-696.0,0.0
972,"MFI Entry, MACD Entry","PVO Exit, Keltner Exit",-47.7029702970297,-696.0,0.0
968,"MFI Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-47.7029702970297,-696.0,0.0
979,"MFI Entry, MACD Entry","PVO Exit, TSI Exit",-47.7029702970297,-696.0,0.0
975,"MFI Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-47.7029702970297,-696.0,0.0
978,"MFI Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-47.7029702970297,-696.0,0.0
501,"Force Entry, TSI Entry","PVO Exit, Bollinger Exit",-47.73267326732673,-439.0,81.0
1413,"PVO Entry, Bollinger Entry","Force Exit, Bollinger Exit",-48.13861386138614,-440.0,455.0
506,"Force Entry, TSI Entry","PVO Exit, RSI Exit",-48.53465346534654,-439.0,31.0
507,"Force Entry, TSI Entry","PVO Exit, RSI Exit, Bollinger Exit",-48.53465346534654,-439.0,31.0
2010,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit",-48.603960396039604,-786.0,323.0
2001,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit",-48.613861386138616,-786.0,221.0
1997,"RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Keltner Exit",-48.79207920792079,-786.0,116.0
503,"Force Entry, TSI Entry","PVO Exit, MACD Exit",-48.82178217821782,-439.0,0.0
496,"Force Entry, TSI Entry","MFI Exit, RSI Exit, Keltner Exit",-49.04950495049505,-439.0,19.0
2115,TSI Entry,"TSI Exit, Keltner Exit",-49.26732673267327,-558.0,768.0
516,"Force Entry, TSI Entry","TSI Exit, Bollinger Exit",-49.504950495049506,-439.0,75.0
2007,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit",-49.53465346534654,-786.0,112.0
1418,"PVO Entry, Bollinger Entry","Force Exit, RSI Exit",-49.633663366336634,-440.0,329.0
1980,"RSI Entry, Bollinger Entry","Force Exit, MACD Exit, Bollinger Exit",-49.693069306930695,-786.0,180.0
2018,"RSI Entry, Bollinger Entry","RSI Exit, Keltner Exit",-49.693069306930695,-786.0,129.0
666,MACD Entry,"Force Exit, RSI Exit",-49.86138613861386,-703.0,678.0
499,"Force Entry, TSI Entry","MFI Exit, TSI Exit, Keltner Exit",-50.10891089108911,-439.0,37.0
1943,RSI Entry,"MACD Exit, Bollinger Exit",-50.15841584158416,-905.0,211.0
1446,"PVO Entry, Bollinger Entry","PVO Exit, RSI Exit",-50.227722772277225,-440.0,323.0
482,"Force Entry, TSI Entry","Force Exit, TSI Exit, Bollinger Exit",-50.24752475247525,-439.0,0.0
504,"Force Entry, TSI Entry","PVO Exit, MACD Exit, Bollinger Exit",-50.257425742574256,-439.0,0.0
502,"Force Entry, TSI Entry","PVO Exit, Keltner Exit",-50.257425742574256,-439.0,0.0
511,"Force Entry, TSI Entry","PVO Exit, TSI Exit, Keltner Exit",-50.257425742574256,-439.0,0.0
510,"Force Entry, TSI Entry","PVO Exit, TSI Exit, Bollinger Exit",-50.257425742574256,-439.0,0.0
505,"Force Entry, TSI Entry","PVO Exit, MACD Exit, Keltner Exit",-50.257425742574256,-439.0,0.0
498,"Force Entry, TSI Entry","MFI Exit, TSI Exit, Bollinger Exit",-50.257425742574256,-439.0,0.0
492,"Force Entry, TSI Entry","MFI Exit, MACD Exit, Bollinger Exit",-50.257425742574256,-439.0,0.0
509,"Force Entry, TSI Entry","PVO Exit, TSI Exit",-50.257425742574256,-439.0,0.0
508,"Force Entry, TSI Entry","PVO Exit, RSI Exit, Keltner Exit",-50.257425742574256,-439.0,0.0
1984,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Keltner Exit",-50.524752475247524,-786.0,129.0
1456,"PVO Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-50.99009900990099,-440.0,455.0
2006,"RSI Entry, Bollinger Entry","PVO Exit, Keltner Exit",-51.28712871287129,-786.0,0.0
1422,"PVO Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-51.336633663366335,-440.0,455.0
688,MACD Entry,PVO Exit,-51.48514851485149,-703.0,1075.0
7,Bollinger Entry,"Force Exit, RSI Exit",-51.59405940594059,-899.0,780.0
147,"Force Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-51.693069306930695,-439.0,620.0
689,MACD Entry,"PVO Exit, Bollinger Exit",-51.76237623762376,-703.0,955.0
2013,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit",-51.801980198019805,-786.0,0.0
1983,"RSI Entry, Bollinger Entry","Force Exit, RSI Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2003,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-51.801980198019805,-786.0,0.0
2011,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2014,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2002,"RSI Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2012,"RSI Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-51.801980198019805,-786.0,0.0
2000,"RSI Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-51.801980198019805,-786.0,0.0
1996,"RSI Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2015,"RSI Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-51.801980198019805,-786.0,0.0
2008,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-51.801980198019805,-786.0,0.0
2009,"RSI Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-51.801980198019805,-786.0,0.0
1370,PVO Entry,"Force Exit, MACD Exit, Keltner Exit",-52.08910891089109,-575.0,753.0
1963,RSI Entry,"PVO Exit, RSI Exit",-52.396039603960396,-905.0,387.0
