,entry_strategies,exit_strategies,profit_mean,profit_min,profit_max
181,"Force Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-14.868131868131869,-287.0,0.0
180,"Force Entry, Keltner Entry","PVO Exit, TSI Exit",-14.868131868131869,-287.0,0.0
169,"Force Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-14.868131868131869,-287.0,0.0
1456,"PVO Entry, Bollinger Entry","TSI Exit, Bollinger Exit",-15.0,-229.0,71.0
1422,"PVO Entry, Bollinger Entry","Force Exit, TSI Exit, Bollinger Exit",-15.0,-229.0,71.0
1463,"PVO Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-15.054945054945055,-375.0,211.0
1535,"PVO Entry, MACD Entry","PVO Exit, Bollinger Exit",-15.142857142857142,-450.0,155.0
187,"Force Entry, Keltner Entry","TSI Exit, Bollinger Exit",-15.164835164835164,-287.0,0.0
153,"Force Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-15.164835164835164,-287.0,0.0
633,Keltner Entry,"MFI Exit, MACD Exit, Bollinger Exit",-15.175824175824175,-341.0,396.0
1466,"PVO Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-15.285714285714286,-375.0,257.0
2091,TSI Entry,"MFI Exit, MACD Exit, Keltner Exit",-15.285714285714286,-503.0,716.0
168,"Force Entry, Keltner Entry","MFI Exit, TSI Exit",-15.373626373626374,-287.0,68.0
53,Force Entry,"Force Exit, MACD Exit, Bollinger Exit",-15.395604395604396,-555.0,380.0
219,"Force Entry, MACD Entry","PVO Exit, Bollinger Exit",-15.43956043956044,-231.0,117.0
1439,"PVO Entry, Bollinger Entry","MFI Exit, TSI Exit, Keltner Exit",-15.582417582417582,-229.0,4.0
1448,"PVO Entry, Bollinger Entry","PVO Exit, RSI Exit, Keltner Exit",-15.626373626373626,-229.0,0.0
1441,"PVO Entry, Bollinger Entry","PVO Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1442,"PVO Entry, Bollinger Entry","PVO Exit, Keltner Exit",-15.626373626373626,-229.0,0.0
1444,"PVO Entry, Bollinger Entry","PVO Exit, MACD Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1445,"PVO Entry, Bollinger Entry","PVO Exit, MACD Exit, Keltner Exit",-15.626373626373626,-229.0,0.0
1447,"PVO Entry, Bollinger Entry","PVO Exit, RSI Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1438,"PVO Entry, Bollinger Entry","MFI Exit, TSI Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1450,"PVO Entry, Bollinger Entry","PVO Exit, TSI Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1451,"PVO Entry, Bollinger Entry","PVO Exit, TSI Exit, Keltner Exit",-15.626373626373626,-229.0,0.0
1432,"PVO Entry, Bollinger Entry","MFI Exit, MACD Exit, Bollinger Exit",-15.626373626373626,-229.0,0.0
1436,"PVO Entry, Bollinger Entry","MFI Exit, RSI Exit, Keltner Exit",-15.626373626373626,-229.0,0.0
220,"Force Entry, MACD Entry","PVO Exit, Keltner Exit",-15.637362637362637,-231.0,99.0
170,"Force Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-15.648351648351648,-287.0,0.0
197,"Force Entry, MACD Entry","Force Exit, RSI Exit, Bollinger Exit",-15.802197802197803,-231.0,95.0
1443,"PVO Entry, Bollinger Entry","PVO Exit, MACD Exit",-15.945054945054945,-229.0,3.0
758,"MACD Entry, Keltner Entry","Force Exit, MACD Exit, Bollinger Exit",-16.021978021978022,-565.0,392.0
214,"Force Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-16.175824175824175,-231.0,37.0
1493,"PVO Entry, Keltner Entry","PVO Exit, RSI Exit",-16.34065934065934,-375.0,167.0
647,Keltner Entry,"PVO Exit, RSI Exit",-16.47252747252747,-332.0,457.0
1479,"PVO Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-16.681318681318682,-375.0,211.0
229,"Force Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-16.725274725274726,-231.0,0.0
228,"Force Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-16.725274725274726,-231.0,0.0
226,"Force Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-16.725274725274726,-231.0,0.0
227,"Force Entry, MACD Entry","PVO Exit, TSI Exit",-16.725274725274726,-231.0,0.0
225,"Force Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-16.725274725274726,-231.0,0.0
224,"Force Entry, MACD Entry","PVO Exit, RSI Exit",-16.725274725274726,-231.0,0.0
223,"Force Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-16.725274725274726,-231.0,0.0
216,"Force Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-16.725274725274726,-231.0,0.0
221,"Force Entry, MACD Entry","PVO Exit, MACD Exit",-16.725274725274726,-231.0,0.0
222,"Force Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-16.725274725274726,-231.0,0.0
950,"MFI Entry, MACD Entry","Force Exit, RSI Exit, Keltner Exit",-16.813186813186814,-435.0,247.0
215,"Force Entry, MACD Entry","MFI Exit, TSI Exit",-16.846153846153847,-231.0,74.0
217,"Force Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-16.923076923076923,-231.0,0.0
200,"Force Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-17.021978021978022,-231.0,0.0
234,"Force Entry, MACD Entry","TSI Exit, Bollinger Exit",-17.021978021978022,-231.0,0.0
1536,"PVO Entry, MACD Entry","PVO Exit, Keltner Exit",-17.043956043956044,-450.0,99.0
802,MFI Entry,"Force Exit, Bollinger Exit",-17.13186813186813,-539.0,518.0
1530,"PVO Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-17.582417582417584,-450.0,50.0
2098,TSI Entry,PVO Exit,-17.76923076923077,-503.0,481.0
1369,PVO Entry,"Force Exit, MACD Exit, Bollinger Exit",-18.10989010989011,-450.0,308.0
1545,"PVO Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-18.13186813186813,-450.0,0.0
1541,"PVO Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-18.13186813186813,-450.0,0.0
1542,"PVO Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-18.13186813186813,-450.0,0.0
1532,"PVO Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-18.13186813186813,-450.0,0.0
1544,"PVO Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-18.13186813186813,-450.0,0.0
1539,"PVO Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-18.13186813186813,-450.0,0.0
1538,"PVO Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-18.13186813186813,-450.0,0.0
1531,"PVO Entry, MACD Entry","MFI Exit, TSI Exit",-18.153846153846153,-450.0,74.0
843,MFI Entry,"RSI Exit, Keltner Exit",-18.186813186813186,-539.0,394.0
661,MACD Entry,"Force Exit, Bollinger Exit",-18.186813186813186,-542.0,415.0
1550,"PVO Entry, MACD Entry","TSI Exit, Bollinger Exit",-18.21978021978022,-450.0,19.0
1516,"PVO Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-18.21978021978022,-450.0,19.0
1494,"PVO Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-18.23076923076923,-375.0,167.0
1470,"PVO Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-18.285714285714285,-375.0,339.0
953,"MFI Entry, MACD Entry","Force Exit, TSI Exit, Keltner Exit",-18.296703296703296,-435.0,148.0
1543,"PVO Entry, MACD Entry","PVO Exit, TSI Exit",-18.571428571428573,-450.0,0.0
1537,"PVO Entry, MACD Entry","PVO Exit, MACD Exit",-18.78021978021978,-450.0,0.0
1484,"PVO Entry, Keltner Entry","MFI Exit, TSI Exit",-18.98901098901099,-375.0,68.0
774,"MACD Entry, Keltner Entry","MFI Exit, MACD Exit, Bollinger Exit",-19.01098901098901,-565.0,392.0
1533,"PVO Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-19.21978021978022,-450.0,0.0
2,Bollinger Entry,"Force Exit, Bollinger Exit",-19.296703296703296,-364.0,523.0
835,MFI Entry,"PVO Exit, RSI Exit",-19.373626373626372,-539.0,318.0
74,Force Entry,"MFI Exit, TSI Exit",-19.395604395604394,-555.0,206.0
805,MFI Entry,"Force Exit, MACD Exit, Bollinger Exit",-19.64835164835165,-539.0,579.0
783,"MACD Entry, Keltner Entry","PVO Exit, Bollinger Exit",-19.65934065934066,-565.0,580.0
966,"MFI Entry, MACD Entry","MFI Exit, RSI Exit, Keltner Exit",-19.967032967032967,-435.0,27.0
2084,TSI Entry,"MACD Exit, Bollinger Exit",-20.054945054945055,-503.0,346.0
979,"MFI Entry, MACD Entry","PVO Exit, TSI Exit",-20.076923076923077,-435.0,0.0
986,"MFI Entry, MACD Entry","TSI Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
972,"MFI Entry, MACD Entry","PVO Exit, Keltner Exit",-20.263736263736263,-435.0,0.0
975,"MFI Entry, MACD Entry","PVO Exit, MACD Exit, Keltner Exit",-20.263736263736263,-435.0,0.0
974,"MFI Entry, MACD Entry","PVO Exit, MACD Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
981,"MFI Entry, MACD Entry","PVO Exit, TSI Exit, Keltner Exit",-20.263736263736263,-435.0,0.0
968,"MFI Entry, MACD Entry","MFI Exit, TSI Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
971,"MFI Entry, MACD Entry","PVO Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
980,"MFI Entry, MACD Entry","PVO Exit, TSI Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
952,"MFI Entry, MACD Entry","Force Exit, TSI Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
978,"MFI Entry, MACD Entry","PVO Exit, RSI Exit, Keltner Exit",-20.263736263736263,-435.0,0.0
977,"MFI Entry, MACD Entry","PVO Exit, RSI Exit, Bollinger Exit",-20.263736263736263,-435.0,0.0
1376,PVO Entry,"Force Exit, TSI Exit, Keltner Exit",-20.428571428571427,-450.0,339.0
973,"MFI Entry, MACD Entry","PVO Exit, MACD Exit",-20.52747252747253,-435.0,0.0
1496,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit",-20.53846153846154,-375.0,0.0
1489,"PVO Entry, Keltner Entry","PVO Exit, Keltner Exit",-20.681318681318682,-375.0,49.0
967,"MFI Entry, MACD Entry","MFI Exit, TSI Exit",-20.736263736263737,-435.0,0.0
637,Keltner Entry,"MFI Exit, RSI Exit, Keltner Exit",-20.75824175824176,-341.0,307.0
1503,"PVO Entry, Keltner Entry","TSI Exit, Bollinger Exit",-20.78021978021978,-375.0,67.0
1469,"PVO Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-20.78021978021978,-375.0,67.0
821,MFI Entry,"MFI Exit, MACD Exit, Bollinger Exit",-20.791208791208792,-539.0,579.0
826,MFI Entry,"MFI Exit, TSI Exit",-20.86813186813187,-539.0,349.0
969,"MFI Entry, MACD Entry","MFI Exit, TSI Exit, Keltner Exit",-20.978021978021978,-435.0,0.0
1490,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit",-21.065934065934066,-375.0,0.0
1497,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-21.21978021978022,-375.0,0.0
1498,"PVO Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-21.21978021978022,-375.0,0.0
1495,"PVO Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-21.21978021978022,-375.0,0.0
1492,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-21.21978021978022,-375.0,0.0
1491,"PVO Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-21.21978021978022,-375.0,0.0
1485,"PVO Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-21.21978021978022,-375.0,0.0
56,Force Entry,"Force Exit, RSI Exit, Bollinger Exit",-21.417582417582416,-555.0,259.0
1486,"PVO Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-21.52747252747253,-375.0,0.0
650,Keltner Entry,"PVO Exit, TSI Exit",-21.560439560439562,-341.0,322.0
1483,"PVO Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-21.65934065934066,-375.0,0.0
1372,PVO Entry,"Force Exit, RSI Exit, Bollinger Exit",-21.725274725274726,-450.0,268.0
809,MFI Entry,"Force Exit, RSI Exit, Keltner Exit",-21.846153846153847,-539.0,394.0
830,MFI Entry,"PVO Exit, Bollinger Exit",-21.87912087912088,-539.0,413.0
69,Force Entry,"MFI Exit, MACD Exit, Bollinger Exit",-22.186813186813186,-555.0,308.0
1399,PVO Entry,"PVO Exit, RSI Exit",-22.307692307692307,-450.0,208.0
5,Bollinger Entry,"Force Exit, MACD Exit, Bollinger Exit",-22.46153846153846,-364.0,493.0
761,"MACD Entry, Keltner Entry","Force Exit, RSI Exit, Bollinger Exit",-22.65934065934066,-565.0,142.0
648,Keltner Entry,"PVO Exit, RSI Exit, Bollinger Exit",-22.791208791208792,-341.0,457.0
664,MACD Entry,"Force Exit, MACD Exit, Bollinger Exit",-23.021978021978022,-542.0,502.0
1394,PVO Entry,"PVO Exit, Bollinger Exit",-23.021978021978022,-450.0,468.0
808,MFI Entry,"Force Exit, RSI Exit, Bollinger Exit",-23.615384615384617,-539.0,251.0
1385,PVO Entry,"MFI Exit, MACD Exit, Bollinger Exit",-23.813186813186814,-450.0,308.0
21,Bollinger Entry,"MFI Exit, MACD Exit, Bollinger Exit",-24.12087912087912,-364.0,493.0
812,MFI Entry,"Force Exit, TSI Exit, Keltner Exit",-24.296703296703296,-539.0,264.0
643,Keltner Entry,"PVO Exit, Keltner Exit",-24.52747252747253,-341.0,283.0
765,"MACD Entry, Keltner Entry","Force Exit, TSI Exit, Keltner Exit",-24.703296703296704,-565.0,339.0
35,Bollinger Entry,"PVO Exit, RSI Exit",-24.923076923076923,-364.0,343.0
779,"MACD Entry, Keltner Entry","MFI Exit, TSI Exit",-25.13186813186813,-565.0,228.0
671,MACD Entry,"Force Exit, TSI Exit, Keltner Exit",-25.285714285714285,-542.0,559.0
791,"MACD Entry, Keltner Entry","PVO Exit, TSI Exit",-25.307692307692307,-565.0,209.0
689,MACD Entry,"PVO Exit, Bollinger Exit",-25.516483516483518,-542.0,502.0
2071,TSI Entry,"Force Exit, Bollinger Exit",-25.582417582417584,-503.0,289.0
644,Keltner Entry,"PVO Exit, MACD Exit",-25.604395604395606,-341.0,322.0
680,MACD Entry,"MFI Exit, MACD Exit, Bollinger Exit",-25.736263736263737,-542.0,502.0
78,Force Entry,"PVO Exit, Bollinger Exit",-25.967032967032967,-555.0,273.0
828,MFI Entry,"MFI Exit, TSI Exit, Keltner Exit",-26.0,-539.0,349.0
789,"MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Bollinger Exit",-26.032967032967033,-565.0,123.0
788,"MACD Entry, Keltner Entry","PVO Exit, RSI Exit",-26.032967032967033,-565.0,123.0
30,Bollinger Entry,"PVO Exit, Bollinger Exit",-26.21978021978022,-364.0,541.0
652,Keltner Entry,"PVO Exit, TSI Exit, Keltner Exit",-26.296703296703296,-341.0,280.0
778,"MACD Entry, Keltner Entry","MFI Exit, RSI Exit, Keltner Exit",-26.34065934065934,-565.0,136.0
836,MFI Entry,"PVO Exit, RSI Exit, Bollinger Exit",-26.417582417582416,-539.0,318.0
785,"MACD Entry, Keltner Entry","PVO Exit, MACD Exit",-26.483516483516482,-565.0,209.0
2115,TSI Entry,"TSI Exit, Keltner Exit",-26.945054945054945,-503.0,239.0
83,Force Entry,"PVO Exit, RSI Exit",-27.35164835164835,-555.0,273.0
73,Force Entry,"MFI Exit, RSI Exit, Keltner Exit",-27.35164835164835,-555.0,164.0
784,"MACD Entry, Keltner Entry","PVO Exit, Keltner Exit",-27.53846153846154,-565.0,94.0
640,Keltner Entry,"MFI Exit, TSI Exit, Keltner Exit",-27.582417582417584,-341.0,204.0
1390,PVO Entry,"MFI Exit, TSI Exit",-27.86813186813187,-450.0,118.0
8,Bollinger Entry,"Force Exit, RSI Exit, Bollinger Exit",-27.934065934065934,-364.0,311.0
657,Keltner Entry,"TSI Exit, Bollinger Exit",-27.98901098901099,-341.0,75.0
623,Keltner Entry,"Force Exit, TSI Exit, Bollinger Exit",-27.98901098901099,-341.0,75.0
79,Force Entry,"PVO Exit, Keltner Exit",-28.13186813186813,-555.0,143.0
84,Force Entry,"PVO Exit, RSI Exit, Bollinger Exit",-28.208791208791208,-555.0,273.0
1402,PVO Entry,"PVO Exit, TSI Exit",-28.263736263736263,-450.0,289.0
780,"MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Bollinger Exit",-28.571428571428573,-565.0,0.0
786,"MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Bollinger Exit",-28.571428571428573,-565.0,0.0
793,"MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Keltner Exit",-28.571428571428573,-565.0,0.0
787,"MACD Entry, Keltner Entry","PVO Exit, MACD Exit, Keltner Exit",-28.571428571428573,-565.0,0.0
790,"MACD Entry, Keltner Entry","PVO Exit, RSI Exit, Keltner Exit",-28.571428571428573,-565.0,0.0
792,"MACD Entry, Keltner Entry","PVO Exit, TSI Exit, Bollinger Exit",-28.571428571428573,-565.0,0.0
1396,PVO Entry,"PVO Exit, MACD Exit",-28.63736263736264,-450.0,289.0
798,"MACD Entry, Keltner Entry","TSI Exit, Bollinger Exit",-28.65934065934066,-565.0,19.0
764,"MACD Entry, Keltner Entry","Force Exit, TSI Exit, Bollinger Exit",-28.65934065934066,-565.0,19.0
694,MACD Entry,"PVO Exit, RSI Exit",-28.736263736263737,-542.0,317.0
12,Bollinger Entry,"Force Exit, TSI Exit, Keltner Exit",-29.21978021978022,-364.0,183.0
645,Keltner Entry,"PVO Exit, MACD Exit, Bollinger Exit",-29.373626373626372,-341.0,0.0
651,Keltner Entry,"PVO Exit, TSI Exit, Bollinger Exit",-29.373626373626372,-341.0,0.0
649,Keltner Entry,"PVO Exit, RSI Exit, Keltner Exit",-29.373626373626372,-341.0,0.0
639,Keltner Entry,"MFI Exit, TSI Exit, Bollinger Exit",-29.373626373626372,-341.0,0.0
646,Keltner Entry,"PVO Exit, MACD Exit, Keltner Exit",-29.373626373626372,-341.0,0.0
76,Force Entry,"MFI Exit, TSI Exit, Keltner Exit",-29.417582417582416,-555.0,136.0
2074,TSI Entry,"Force Exit, MACD Exit, Bollinger Exit",-29.417582417582416,-503.0,346.0
825,MFI Entry,"MFI Exit, RSI Exit, Keltner Exit",-29.615384615384617,-539.0,27.0
1400,PVO Entry,"PVO Exit, RSI Exit, Bollinger Exit",-29.626373626373628,-450.0,168.0
88,Force Entry,"PVO Exit, TSI Exit, Keltner Exit",-29.681318681318682,-555.0,139.0
86,Force Entry,"PVO Exit, TSI Exit",-29.681318681318682,-555.0,139.0
838,MFI Entry,"PVO Exit, TSI Exit",-29.857142857142858,-539.0,4.0
831,MFI Entry,"PVO Exit, Keltner Exit",-29.912087912087912,-539.0,0.0
833,MFI Entry,"PVO Exit, MACD Exit, Bollinger Exit",-29.912087912087912,-539.0,0.0
834,MFI Entry,"PVO Exit, MACD Exit, Keltner Exit",-29.912087912087912,-539.0,0.0
827,MFI Entry,"MFI Exit, TSI Exit, Bollinger Exit",-29.912087912087912,-539.0,0.0
811,MFI Entry,"Force Exit, TSI Exit, Bollinger Exit",-29.912087912087912,-539.0,0.0
837,MFI Entry,"PVO Exit, RSI Exit, Keltner Exit",-29.912087912087912,-539.0,0.0
845,MFI Entry,"TSI Exit, Bollinger Exit",-29.912087912087912,-539.0,0.0
839,MFI Entry,"PVO Exit, TSI Exit, Bollinger Exit",-29.912087912087912,-539.0,0.0
840,MFI Entry,"PVO Exit, TSI Exit, Keltner Exit",-29.912087912087912,-539.0,0.0
832,MFI Entry,"PVO Exit, MACD Exit",-30.043956043956044,-539.0,1.0
781,"MACD Entry, Keltner Entry","MFI Exit, TSI Exit, Keltner Exit",-30.274725274725274,-565.0,0.0
2104,TSI Entry,"PVO Exit, RSI Exit",-30.35164835164835,-503.0,231.0
80,Force Entry,"PVO Exit, MACD Exit",-30.406593406593405,-555.0,0.0
26,Bollinger Entry,"MFI Exit, TSI Exit",-30.582417582417584,-450.0,192.0
1409,PVO Entry,"TSI Exit, Bollinger Exit",-30.65934065934066,-450.0,111.0
1375,PVO Entry,"Force Exit, TSI Exit, Bollinger Exit",-30.65934065934066,-450.0,111.0
2099,TSI Entry,"PVO Exit, Bollinger Exit",-30.692307692307693,-503.0,481.0
2090,TSI Entry,"MFI Exit, MACD Exit, Bollinger Exit",-30.978021978021978,-503.0,346.0
667,MACD Entry,"Force Exit, RSI Exit, Bollinger Exit",-31.01098901098901,-542.0,286.0
85,Force Entry,"PVO Exit, RSI Exit, Keltner Exit",-31.208791208791208,-555.0,0.0
87,Force Entry,"PVO Exit, TSI Exit, Bollinger Exit",-31.208791208791208,-555.0,0.0
75,Force Entry,"MFI Exit, TSI Exit, Bollinger Exit",-31.208791208791208,-555.0,0.0
82,Force Entry,"PVO Exit, MACD Exit, Keltner Exit",-31.208791208791208,-555.0,0.0
81,Force Entry,"PVO Exit, MACD Exit, Bollinger Exit",-31.208791208791208,-555.0,0.0
1395,PVO Entry,"PVO Exit, Keltner Exit",-31.36263736263736,-450.0,108.0
93,Force Entry,"TSI Exit, Bollinger Exit",-31.505494505494507,-555.0,0.0
59,Force Entry,"Force Exit, TSI Exit, Bollinger Exit",-31.505494505494507,-555.0,0.0
25,Bollinger Entry,"MFI Exit, RSI Exit, Keltner Exit",-31.857142857142858,-364.0,177.0
36,Bollinger Entry,"PVO Exit, RSI Exit, Bollinger Exit",-32.16483516483517,-364.0,343.0
1389,PVO Entry,"MFI Exit, RSI Exit, Keltner Exit",-32.252747252747255,-450.0,50.0
2081,TSI Entry,"Force Exit, TSI Exit, Keltner Exit",-32.51648351648352,-503.0,137.0
1404,PVO Entry,"PVO Exit, TSI Exit, Keltner Exit",-32.582417582417584,-450.0,3.0
1403,PVO Entry,"PVO Exit, TSI Exit, Bollinger Exit",-32.61538461538461,-450.0,0.0
1401,PVO Entry,"PVO Exit, RSI Exit, Keltner Exit",-32.61538461538461,-450.0,0.0
1398,PVO Entry,"PVO Exit, MACD Exit, Keltner Exit",-32.61538461538461,-450.0,0.0
1391,PVO Entry,"MFI Exit, TSI Exit, Bollinger Exit",-32.61538461538461,-450.0,0.0
1397,PVO Entry,"PVO Exit, MACD Exit, Bollinger Exit",-32.61538461538461,-450.0,0.0
1392,PVO Entry,"MFI Exit, TSI Exit, Keltner Exit",-33.08791208791209,-450.0,65.0
684,MACD Entry,"MFI Exit, RSI Exit, Keltner Exit",-33.37362637362637,-542.0,151.0
2077,TSI Entry,"Force Exit, RSI Exit, Bollinger Exit",-33.37362637362637,-503.0,208.0
38,Bollinger Entry,"PVO Exit, TSI Exit",-33.45054945054945,-364.0,152.0
697,MACD Entry,"PVO Exit, TSI Exit",-33.56043956043956,-542.0,215.0
2078,TSI Entry,"Force Exit, RSI Exit, Keltner Exit",-33.69230769230769,-503.0,264.0
2112,TSI Entry,"RSI Exit, Keltner Exit",-33.69230769230769,-503.0,264.0
695,MACD Entry,"PVO Exit, RSI Exit, Bollinger Exit",-33.857142857142854,-542.0,317.0
685,MACD Entry,"MFI Exit, TSI Exit",-34.16483516483517,-542.0,130.0
31,Bollinger Entry,"PVO Exit, Keltner Exit",-34.23076923076923,-364.0,155.0
40,Bollinger Entry,"PVO Exit, TSI Exit, Keltner Exit",-34.26373626373626,-364.0,152.0
690,MACD Entry,"PVO Exit, Keltner Exit",-34.83516483516483,-542.0,129.0
11,Bollinger Entry,"Force Exit, TSI Exit, Bollinger Exit",-35.18681318681319,-364.0,82.0
45,Bollinger Entry,"TSI Exit, Bollinger Exit",-35.18681318681319,-364.0,82.0
691,MACD Entry,"PVO Exit, MACD Exit",-35.42857142857143,-542.0,215.0
32,Bollinger Entry,"PVO Exit, MACD Exit",-35.81318681318681,-364.0,47.0
39,Bollinger Entry,"PVO Exit, TSI Exit, Bollinger Exit",-35.934065934065934,-364.0,0.0
37,Bollinger Entry,"PVO Exit, RSI Exit, Keltner Exit",-35.934065934065934,-364.0,0.0
33,Bollinger Entry,"PVO Exit, MACD Exit, Bollinger Exit",-35.934065934065934,-364.0,0.0
27,Bollinger Entry,"MFI Exit, TSI Exit, Bollinger Exit",-35.934065934065934,-364.0,0.0
34,Bollinger Entry,"PVO Exit, MACD Exit, Keltner Exit",-35.934065934065934,-364.0,0.0
699,MACD Entry,"PVO Exit, TSI Exit, Keltner Exit",-35.956043956043956,-542.0,126.0
2105,TSI Entry,"PVO Exit, RSI Exit, Bollinger Exit",-35.97802197802198,-503.0,231.0
2095,TSI Entry,"MFI Exit, TSI Exit",-36.51648351648352,-503.0,164.0
670,MACD Entry,"Force Exit, TSI Exit, Bollinger Exit",-37.043956043956044,-542.0,54.0
